Satisfaction Score,Complaints Raised,Complaints Resolved,Complaint Resolution Ratio,Resolution Time (hours),Feedback Sentiment,Revenue Generated (USD),Service Renewal Likelihood (%),Client Communication Rating,Past Renewals,Churn Risk
5,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,0.7580951688476678,1,0.1389414473519609,1.350041361610301,-1.2324321995776923,-0.838904869991076,0
7,-1.2050908269811993,-0.7551273545544109,0.12439732297221462,0.36555398109483017,2,-0.15589640679072722,-0.006375157640478262,-0.16292204663205243,0.8979582148765765,0
3,-0.34461897622704063,0.34644427863947813,1.0767249075248173,-0.3704607459417404,2,-0.8279407658816079,0.5361914500598335,0.19358133768316088,0.8979582148765765,0
2,-1.2050908269811993,-1.0305202628528833,-1.3040940538566894,-0.7139342852254733,2,-1.6771494591973404,0.19708732024713863,-0.875928815262479,-0.25995050836852523,1
9,0.7309708372156577,-0.4797344462559387,-0.7846426441007243,1.4450422474151337,0,-1.5070531316374078,-1.1593291990036405,0.19358133768316088,-0.25995050836852523,2
8,0.9460887999041974,0.6218371869379504,0.12439732297221462,-1.253678418385625,2,1.1210989943926981,-0.3454792874531731,0.9065881063135874,1.4769125764991273,2
2,-0.12950101353850094,-0.7551273545544109,-0.8959536604770025,1.543177544353343,2,-1.681446525935913,0.7396539279474503,-1.2324321995776923,0.31900385325402564,0
1,0.08561694915003872,0.07105137034100585,0.12439732297221462,0.8071628173167725,0,0.173325014102995,1.0787580577601452,0.19358133768316088,-0.838904869991076,1
5,1.3763247252812767,2.824980453325728,1.5528886998011187,-0.9102048791018921,1,-0.19644777637274044,-0.481120939378251,-0.16292204663205243,1.4769125764991273,1
8,-1.2050908269811993,-1.0305202628528833,-1.3040940538566894,-0.07605485512711214,0,0.5665945312130534,-1.4306125028537964,-0.5194254309472657,0.31900385325402564,0
4,-1.4202087896697388,-0.7551273545544109,1.5528886998011187,0.9543657627240866,2,-0.9871713518521874,-1.4306125028537964,1.2630914906288007,-0.25995050836852523,0
6,-0.77485490160412,-1.0305202628528833,-1.3040940538566894,-0.17419015206532157,1,-1.2815802026052636,1.350041361610301,1.619594874944014,0.8979582148765765,1
7,0.7309708372156577,1.9988017284303117,1.5528886998011187,0.36555398109483017,2,1.0491319175746716,-1.0236875470785627,-0.16292204663205243,-0.838904869991076,1
5,-0.5597369389155803,-0.4797344462559387,-0.16130095239356612,-1.4990166607311486,1,-1.5056254646195186,1.0109372317976062,-1.5889355838929056,0.8979582148765765,0
5,0.7309708372156577,0.07105137034100585,-0.26519123434475916,0.6599598719094584,0,-1.5692726888160533,-0.6845834172658679,1.2630914906288007,1.4769125764991273,0
5,0.7309708372156577,-0.7551273545544109,-1.0443683489787068,0.9052981142549819,1,-1.6150353946554845,-1.1593291990036405,0.9065881063135874,-0.25995050836852523,2
5,0.515852874527118,0.07105137034100585,-0.16130095239356612,-0.22325780053442626,0,-0.213087481615724,-0.8202250691909458,-0.16292204663205243,1.4769125764991273,0
9,1.1612067625927371,2.549587545027256,1.5528886998011187,-1.5480843092002532,2,-0.13736486692797925,-1.6340749807414134,-0.875928815262479,-0.25995050836852523,2
3,0.7309708372156577,1.172623003534895,0.7737115851671711,-0.41952839441084505,1,0.74353381447942,1.214399709685223,0.5500847219983742,-1.417859231613627,2
3,0.7309708372156577,1.7234088201318394,1.293162994923136,-0.9592725275709968,0,1.3999090005857837,-1.5662541547788744,0.9065881063135874,1.4769125764991273,0
9,1.1612067625927371,2.274194636728784,1.333120795673595,0.4146216295639349,1,1.257704926193084,-0.8202250691909458,-0.5194254309472657,-0.838904869991076,2
2,0.7309708372156577,1.4480159118333673,1.0334372900451536,-0.46859604287994977,1,1.644708180677826,-1.3627916768912576,1.2630914906288007,0.31900385325402564,2
8,0.30073491183857837,0.07105137034100585,-0.034323941119885897,0.022080441811097255,1,-1.0282572174606024,-1.2949708509287186,-0.16292204663205243,1.4769125764991273,0
4,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,-0.9592725275709968,0,1.2083343721754403,-1.6340749807414134,-1.2324321995776923,0.8979582148765765,2
9,-0.5597369389155803,-1.0305202628528833,-1.3040940538566894,0.46368927803303955,2,-1.3318790918266576,-0.54894176534079,-1.5889355838929056,1.4769125764991273,0
4,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,-1.6952872546075672,1,0.899240946381219,0.6040122760223724,0.9065881063135874,-0.25995050836852523,2
1,1.5914426879698165,2.824980453325728,1.3624231828905982,-1.0574078245092062,2,1.157571315352171,-0.14201680956555618,-0.16292204663205243,0.31900385325402564,0
2,-0.34461897622704063,0.34644427863947813,1.0767249075248173,-1.5480843092002532,2,1.4853932005978148,-0.3454792874531731,1.619594874944014,-0.838904869991076,2
8,1.1612067625927371,1.7234088201318394,0.8935849874185476,-0.6648666367563686,0,0.49739839432137317,-1.3627916768912576,-0.875928815262479,0.31900385325402564,2
9,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,1.4450422474151337,1,1.2092908387490016,-0.6845834172658679,1.2630914906288007,0.8979582148765765,0
8,0.9460887999041974,-0.4797344462559387,-0.8279302615803882,0.6599598719094584,0,-0.4835846680297705,1.4178621875728399,0.5500847219983742,-1.417859231613627,0
1,-0.12950101353850094,0.6218371869379504,1.1447483064214317,0.9543657627240866,2,-1.4559946954311267,0.33272897217221653,-1.2324321995776923,-1.417859231613627,0
2,0.08561694915003872,-0.4797344462559387,-0.5898483654422374,1.2978393020078196,2,-1.65365976540547,0.33272897217221653,0.19358133768316088,-1.417859231613627,1
7,0.7309708372156577,1.7234088201318394,1.293162994923136,1.2487716535387148,0,-0.23928481975186677,-1.5662541547788744,-0.16292204663205243,-0.838904869991076,1
9,1.5914426879698165,0.6218371869379504,-0.16130095239356612,-0.12512250359621685,2,0.5002888925694147,0.7396539279474503,0.5500847219983742,0.8979582148765765,0
4,0.9460887999041974,-0.4797344462559387,-0.8279302615803882,0.9543657627240866,0,-0.6784506667079567,-0.3454792874531731,-0.875928815262479,0.31900385325402564,0
1,-0.77485490160412,-1.0305202628528833,-1.3040940538566894,1.052501059662296,1,0.9016954083971959,0.4005497981347555,0.9065881063135874,1.4769125764991273,0
2,0.515852874527118,0.6218371869379504,0.41009559833799536,0.12021573874930666,0,-0.02568332877980552,1.0109372317976062,-0.875928815262479,-0.838904869991076,2
3,0.515852874527118,1.172623003534895,0.9814921490695572,1.4941098958842383,0,0.8848939477778012,0.8074747539099892,1.2630914906288007,-0.838904869991076,1
3,1.5914426879698165,0.34644427863947813,-0.3517664693040868,-0.17419015206532157,2,1.7082780436073817,-1.2271500249661795,-0.875928815262479,-1.417859231613627,0
7,0.9460887999041974,0.34644427863947813,-0.113684573165936,1.5922451928224477,0,1.6010975246289076,0.8752955798725283,1.2630914906288007,-0.25995050836852523,0
7,-1.2050908269811993,-1.0305202628528833,-1.3040940538566894,1.7394481382297617,2,0.5955909406453531,-0.2776584614906341,0.5500847219983742,-0.838904869991076,1
4,0.515852874527118,-0.20434153795746643,-0.44699922775934703,-1.5480843092002532,1,-1.2232146430906732,0.33272897217221653,-1.2324321995776923,-0.25995050836852523,0
1,-0.12950101353850094,0.34644427863947813,0.736607913041745,1.1506363566005053,2,-0.417806492570081,0.4005497981347555,0.9065881063135874,0.31900385325402564,2
9,-0.77485490160412,-0.20434153795746643,0.8386430113866666,-0.7139342852254733,1,-0.5535473847487902,1.0109372317976062,1.619594874944014,-0.838904869991076,0
9,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,1.3469069504769242,2,0.7635703826270364,0.9431164058350672,1.2630914906288007,1.4769125764991273,0
6,-0.5597369389155803,-0.7551273545544109,-0.7326975031251277,0.16928338721841135,0,1.1698928553292238,0.8074747539099892,0.5500847219983742,1.4769125764991273,1
10,1.3763247252812767,2.824980453325728,1.5528886998011187,-0.32139309747263567,1,0.6500532725987195,-1.0915083730411017,-0.875928815262479,1.4769125764991273,0
3,-0.77485490160412,-0.4797344462559387,0.12439732297221462,0.7580951688476678,2,-0.5726415520077506,0.0614456683220607,-0.16292204663205243,1.4769125764991273,1
4,0.515852874527118,-0.4797344462559387,-0.7326975031251277,0.07114809028020196,2,0.003116161063819887,1.485683013535379,0.5500847219983742,-1.417859231613627,0
6,-1.2050908269811993,-1.0305202628528833,-1.3040940538566894,1.0034334111931913,2,-1.5505582950495365,0.9431164058350672,-1.2324321995776923,1.4769125764991273,1
3,0.7309708372156577,0.6218371869379504,0.25426017541120577,1.1506363566005053,1,0.7463117872482191,1.214399709685223,0.19358133768316088,-0.25995050836852523,2
2,0.7309708372156577,0.6218371869379504,0.25426017541120577,0.21835103568751607,1,1.501139734849311,-1.2271500249661795,0.9065881063135874,0.8979582148765765,1
9,-1.4202087896697388,-0.7551273545544109,1.5528886998011187,0.5618245749712489,1,-0.19580778770954876,0.26490814620967756,1.619594874944014,0.8979582148765765,0
7,0.515852874527118,-0.20434153795746643,-0.44699922775934703,0.2674186841566208,1,1.4503837108684943,-0.41330011341571204,1.2630914906288007,-1.417859231613627,2
10,-0.12950101353850094,0.8972300952364226,1.5528886998011187,-1.253678418385625,0,-1.4752013881693298,0.26490814620967756,0.9065881063135874,0.31900385325402564,2
7,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,0.5618245749712489,2,-1.6153167083535906,-0.006375157640478262,0.9065881063135874,0.8979582148765765,0
6,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,1.1015687081314007,2,-0.9870939905852082,-0.006375157640478262,-1.2324321995776923,-0.838904869991076,0
2,0.7309708372156577,-0.7551273545544109,-1.0443683489787068,0.46368927803303955,1,0.19361476457890692,0.6718331019849113,-0.16292204663205243,1.4769125764991273,2
10,1.1612067625927371,1.4480159118333673,0.6738170832910239,0.4146216295639349,2,0.4253258248665568,-1.0236875470785627,1.2630914906288007,0.31900385325402564,1
10,0.08561694915003872,-0.20434153795746643,-0.2327255212350114,-0.07605485512711214,1,0.7668125229977107,1.282220535647762,-1.5889355838929056,0.8979582148765765,0
5,0.9460887999041974,1.4480159118333673,0.8386430113866666,0.07114809028020196,0,1.532133471538165,1.553503839497918,-1.2324321995776923,0.31900385325402564,2
3,1.5914426879698165,-0.7551273545544109,-1.113628536946169,1.3469069504769242,1,0.9622270833872041,-1.5662541547788744,-0.16292204663205243,0.8979582148765765,1
10,-0.9899728642926596,-0.4797344462559387,0.6005611152485159,-0.22325780053442626,1,0.09901600074823406,1.553503839497918,-0.5194254309472657,-0.838904869991076,2
5,0.08561694915003872,-0.4797344462559387,-0.5898483654422374,-0.07605485512711214,0,-1.0812567181838164,-0.20983763552809515,-1.5889355838929056,-0.838904869991076,2
6,-0.77485490160412,-0.4797344462559387,0.12439732297221462,1.3469069504769242,1,-0.13455172994691694,1.214399709685223,-0.875928815262479,0.8979582148765765,1
10,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,0.5127569265021443,2,0.9768694613736334,1.214399709685223,0.5500847219983742,0.8979582148765765,0
10,-0.5597369389155803,-1.0305202628528833,-1.3040940538566894,-0.07605485512711214,1,-0.23941844375846724,0.5361914500598335,1.619594874944014,-0.838904869991076,0
10,-0.9899728642926596,-0.7551273545544109,-0.3517664693040868,-1.4499490122620438,1,1.5550886693036334,-0.07419598360301723,0.5500847219983742,0.8979582148765765,0
4,1.3763247252812767,0.07105137034100585,-0.4878132670973157,0.2674186841566208,0,-1.2316470211914075,1.350041361610301,-1.5889355838929056,0.8979582148765765,1
5,1.1612067625927371,1.172623003534895,0.45404917916350024,0.5618245749712489,0,0.41065531551031687,0.7396539279474503,-0.5194254309472657,-1.417859231613627,1
9,1.5914426879698165,1.9988017284303117,0.7910266321590363,0.31648633262572545,1,-0.9696244099328112,1.4178621875728399,-0.875928815262479,-1.417859231613627,2
6,-0.12950101353850094,-0.4797344462559387,-0.4878132670973157,1.1997040050696102,2,-0.07425213875784631,1.350041361610301,1.619594874944014,0.31900385325402564,1
6,-0.34461897622704063,-0.7551273545544109,-0.8279302615803882,-1.253678418385625,2,-0.4727189264404173,-0.481120939378251,-1.2324321995776923,-1.417859231613627,2
2,-0.9899728642926596,-0.7551273545544109,-0.3517664693040868,-0.6648666367563686,0,-1.6673808410306015,0.6040122760223724,1.2630914906288007,-0.25995050836852523,2
5,-0.34461897622704063,0.07105137034100585,0.6005611152485159,-1.1555431214474157,2,1.159512379869104,0.4005497981347555,-0.16292204663205243,1.4769125764991273,2
10,-0.77485490160412,-0.4797344462559387,0.12439732297221462,-0.27232544900353095,0,0.2052259874682416,0.6040122760223724,-1.5889355838929056,0.31900385325402564,2
10,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,-0.17419015206532157,0,-1.0094584295846536,-0.6167625913033289,0.19358133768316088,0.8979582148765765,0
9,-0.77485490160412,-0.20434153795746643,0.8386430113866666,-1.0574078245092062,0,0.02990425796598574,1.214399709685223,-0.875928815262479,-0.838904869991076,1
2,-1.2050908269811993,-0.7551273545544109,0.12439732297221462,-1.0083401760401014,0,-0.875975079833247,1.6213246654604567,-0.16292204663205243,-1.417859231613627,1
6,-0.34461897622704063,-0.4797344462559387,-0.3517664693040868,0.9543657627240866,0,-1.492354490911357,-0.9558667211160238,0.19358133768316088,0.31900385325402564,2
2,1.1612067625927371,0.6218371869379504,0.014513370908452845,0.31648633262572545,1,-1.354574074421378,0.7396539279474503,0.5500847219983742,-0.838904869991076,2
1,0.515852874527118,0.6218371869379504,0.41009559833799536,-1.4990166607311486,2,0.957733097059957,1.485683013535379,-0.16292204663205243,0.31900385325402564,0
6,-0.34461897622704063,0.07105137034100585,0.6005611152485159,1.2978393020078196,0,-0.28527960939223557,0.5361914500598335,-0.5194254309472657,1.4769125764991273,1
7,-0.77485490160412,-1.0305202628528833,-1.3040940538566894,-0.6648666367563686,2,1.0402916346116833,-0.54894176534079,-0.5194254309472657,0.31900385325402564,2
9,0.30073491183857837,0.6218371869379504,0.6005611152485159,-1.4008813637929391,0,-1.4884793947199437,1.350041361610301,-1.2324321995776923,-0.25995050836852523,1
3,-1.4202087896697388,-0.7551273545544109,1.5528886998011187,0.5127569265021443,2,1.7464101153856812,-0.6167625913033289,-1.5889355838929056,-0.25995050836852523,1
7,0.30073491183857837,-1.0305202628528833,-1.3040940538566894,1.1997040050696102,0,0.889964627186166,1.0787580577601452,0.19358133768316088,1.4769125764991273,2
3,0.9460887999041974,1.172623003534895,0.6005611152485159,-1.0574078245092062,1,0.061601278900105326,-0.41330011341571204,1.2630914906288007,0.31900385325402564,2
10,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,-0.32139309747263567,1,-0.2555939813995755,0.46837062409729446,-0.5194254309472657,-0.25995050836852523,1
10,-0.9899728642926596,-0.20434153795746643,1.5528886998011187,-0.22325780053442626,0,-1.1208164569800052,-0.7524042432284068,-0.5194254309472657,-1.417859231613627,1
10,0.9460887999041974,0.07105137034100585,-0.3517664693040868,0.8562304657858772,0,1.6886423474795667,-1.5662541547788744,1.2630914906288007,0.8979582148765765,0
6,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,0.8071628173167725,2,-0.1062515719174301,-1.5662541547788744,0.5500847219983742,-1.417859231613627,1
5,0.7309708372156577,-1.0305202628528833,-1.3040940538566894,-1.4499490122620438,0,-0.47069346781405247,-0.41330011341571204,1.2630914906288007,1.4769125764991273,0
7,0.30073491183857837,0.07105137034100585,-0.034323941119885897,-0.5176636913490544,2,0.9747947728501,1.553503839497918,-0.5194254309472657,-0.25995050836852523,2
9,0.08561694915003872,0.6218371869379504,0.8386430113866666,-0.3704607459417404,2,1.0607642389913643,0.6718331019849113,0.19358133768316088,0.8979582148765765,2
3,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,1.1015687081314007,1,1.0722981006137198,0.0614456683220607,-0.875928815262479,-0.838904869991076,0
5,0.9460887999041974,-0.4797344462559387,-0.8279302615803882,-1.0083401760401014,2,0.5738313260968362,-1.3627916768912576,0.19358133768316088,1.4769125764991273,1
4,0.9460887999041974,-0.7551273545544109,-1.0660121577185389,0.5127569265021443,2,0.6732827512198415,0.46837062409729446,-1.5889355838929056,1.4769125764991273,1
4,0.9460887999041974,1.4480159118333673,0.8386430113866666,0.16928338721841135,2,-1.288008220606991,1.282220535647762,-0.5194254309472657,0.31900385325402564,2
8,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,-0.12512250359621685,1,-0.04407421179350038,-1.7018958067039522,0.19358133768316088,1.4769125764991273,0
3,-0.34461897622704063,0.34644427863947813,1.0767249075248173,-0.12512250359621685,0,-1.192080249552766,0.19708732024713863,0.9065881063135874,-1.417859231613627,1
1,0.08561694915003872,0.8972300952364226,1.1957658555938926,-0.46859604287994977,0,-1.0411624833612259,-0.6167625913033289,0.9065881063135874,1.4769125764991273,2
10,0.30073491183857837,1.4480159118333673,1.5528886998011187,-1.6952872546075672,0,-0.39479503206499134,0.5361914500598335,1.2630914906288007,-0.838904869991076,2
1,-0.12950101353850094,-0.20434153795746643,-0.07967287371762888,0.6599598719094584,1,0.41508600625548997,1.146578883722684,1.2630914906288007,-0.25995050836852523,1
9,-0.34461897622704063,-1.0305202628528833,-1.3040940538566894,-1.2046107699165203,0,0.13800607930575767,0.33272897217221653,1.619594874944014,-0.838904869991076,0
10,0.7309708372156577,1.172623003534895,0.7737115851671711,-0.6157989882872639,1,0.7667703259429948,-0.14201680956555618,1.619594874944014,-1.417859231613627,2
6,0.08561694915003872,0.6218371869379504,0.8386430113866666,-0.17419015206532157,0,1.4475635410449792,0.33272897217221653,0.5500847219983742,-0.25995050836852523,2
8,-1.2050908269811993,-1.0305202628528833,-1.3040940538566894,0.07114809028020196,0,0.6804070206243819,1.146578883722684,-0.875928815262479,-0.25995050836852523,1
3,1.3763247252812767,-0.7551273545544109,-1.1000238571668461,-0.763001933694578,2,-1.6107383279169118,0.7396539279474503,-0.875928815262479,-0.838904869991076,1
2,0.08561694915003872,1.172623003534895,1.5528886998011187,-0.32139309747263567,1,-0.6893656381944785,1.485683013535379,1.2630914906288007,0.8979582148765765,1
4,0.515852874527118,0.34644427863947813,0.12439732297221462,-0.026987206658007447,1,-0.5502138174262313,-0.6167625913033289,0.19358133768316088,1.4769125764991273,1
2,0.08561694915003872,0.6218371869379504,0.8386430113866666,-1.253678418385625,0,-1.0707918486142647,0.6718331019849113,1.2630914906288007,0.8979582148765765,0
5,0.9460887999041974,1.7234088201318394,1.0767249075248173,1.6903804897606571,0,-1.5133615913174399,1.146578883722684,-0.875928815262479,-0.25995050836852523,2
5,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,0.7090275203785631,2,0.48470411369432953,-1.2271500249661795,-1.2324321995776923,-1.417859231613627,2
8,-0.77485490160412,-1.0305202628528833,-1.3040940538566894,-1.1555431214474157,1,1.7081584852856864,-1.1593291990036405,-0.875928815262479,0.31900385325402564,1
9,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,0.9052981142549819,2,-0.12118229644441832,0.8752955798725283,0.5500847219983742,1.4769125764991273,2
9,-0.5597369389155803,-0.20434153795746643,0.41009559833799536,0.6108922234403537,1,-1.3232779255070597,-1.1593291990036405,0.19358133768316088,0.31900385325402564,1
4,0.9460887999041974,-1.0305202628528833,-1.3040940538566894,1.6413128412915525,1,-0.00713069038969958,-1.5662541547788744,-1.2324321995776923,1.4769125764991273,1
7,-1.2050908269811993,-0.4797344462559387,1.5528886998011187,-0.17419015206532157,1,0.5006405346920475,-0.3454792874531731,1.619594874944014,0.8979582148765765,0
7,-1.4202087896697388,-1.0305202628528833,-1.3040940538566894,0.8562304657858772,0,1.1132995721127028,0.46837062409729446,-0.16292204663205243,-0.25995050836852523,0
3,1.5914426879698165,1.4480159118333673,0.41009559833799536,0.9543657627240866,1,-1.3493979023762233,-0.481120939378251,-0.5194254309472657,-1.417859231613627,1
4,-1.4202087896697388,-0.7551273545544109,1.5528886998011187,-0.27232544900353095,1,-0.7138610284570786,-1.4984333288163354,1.619594874944014,0.31900385325402564,2
5,1.3763247252812767,-0.4797344462559387,-0.8959536604770025,0.2674186841566208,2,0.5630148144046516,0.5361914500598335,1.2630914906288007,-0.838904869991076,0
2,-0.5597369389155803,-0.7551273545544109,-0.7326975031251277,0.7580951688476678,2,-0.5594268410392104,0.8752955798725283,0.9065881063135874,-0.838904869991076,1
1,1.3763247252812767,2.549587545027256,1.3488185031112754,0.46368927803303955,2,1.7251427998088502,1.350041361610301,-1.5889355838929056,-1.417859231613627,2
9,0.9460887999041974,-0.20434153795746643,-0.5898483654422374,-0.5176636913490544,0,0.039968255515736156,0.5361914500598335,0.19358133768316088,-1.417859231613627,0
3,0.08561694915003872,1.172623003534895,1.5528886998011187,1.2978393020078196,0,1.2146709632252832,-0.9558667211160238,-1.5889355838929056,-1.417859231613627,1
9,-0.9899728642926596,-1.0305202628528833,-1.3040940538566894,0.5618245749712489,0,-1.5448194956081693,0.0614456683220607,-0.875928815262479,0.8979582148765765,2
4,0.30073491183857837,0.34644427863947813,0.28311858706431514,-0.026987206658007447,2,-1.0632737400323755,-0.9558667211160238,1.619594874944014,0.31900385325402564,1
3,0.7309708372156577,1.9988017284303117,1.5528886998011187,1.3469069504769242,1,0.9429289636971167,-1.5662541547788744,1.619594874944014,0.31900385325402564,0
3,1.1612067625927371,0.07105137034100585,-0.42502243734659456,0.5618245749712489,0,-0.7401849577573691,-0.8880458951534848,-1.2324321995776923,-0.838904869991076,1
5,0.30073491183857837,-1.0305202628528833,-1.3040940538566894,-1.2046107699165203,1,-0.5100492541791142,1.6213246654604567,-0.5194254309472657,-0.25995050836852523,0
10,0.7309708372156577,1.4480159118333673,1.0334372900451536,0.4146216295639349,1,-0.953835678626599,-0.2776584614906341,1.2630914906288007,0.31900385325402564,1
9,-0.34461897622704063,0.07105137034100585,0.6005611152485159,0.8071628173167725,0,1.0274355986082284,1.553503839497918,-0.16292204663205243,0.8979582148765765,0
4,-1.2050908269811993,-0.7551273545544109,0.12439732297221462,-0.9592725275709968,0,0.899423800284988,-1.0915083730411017,0.19358133768316088,-1.417859231613627,1
4,-1.6353267523582786,-1.0305202628528833,-1.3040940538566894,0.5618245749712489,0,1.752767804962882,-0.14201680956555618,-0.875928815262479,0.8979582148765765,2
6,-0.12950101353850094,-0.20434153795746643,-0.07967287371762888,-0.32139309747263567,2,-1.2620429662717858,-0.6167625913033289,1.2630914906288007,0.31900385325402564,0
8,0.9460887999041974,1.7234088201318394,1.0767249075248173,0.07114809028020196,0,1.5814829270284505,-1.3627916768912576,-1.2324321995776923,0.8979582148765765,0
2,-0.9899728642926596,-0.7551273545544109,-0.3517664693040868,1.1997040050696102,0,0.5099590509418164,1.553503839497918,0.5500847219983742,1.4769125764991273,1
5,1.1612067625927371,1.7234088201318394,0.8935849874185476,0.9543657627240866,2,0.2853652272162542,-0.3454792874531731,0.19358133768316088,0.31900385325402564,0
8,1.5914426879698165,-0.4797344462559387,-0.9231630200356484,0.5618245749712489,0,-1.464652124490346,-0.7524042432284068,-1.5889355838929056,0.8979582148765765,0
8,-0.5597369389155803,-0.4797344462559387,-0.16130095239356612,0.4146216295639349,2,1.2706523891484232,-0.54894176534079,-0.5194254309472657,-0.25995050836852523,0
2,-0.9899728642926596,-1.0305202628528833,-1.3040940538566894,-0.026987206658007447,1,-0.29175685729113154,-0.41330011341571204,-0.875928815262479,-0.25995050836852523,2
5,-0.12950101353850094,-0.20434153795746643,-0.07967287371762888,-0.9592725275709968,1,1.2168089473308905,1.214399709685223,1.2630914906288007,-0.25995050836852523,1
4,0.7309708372156577,0.8972300952364226,0.5139858802891885,-0.763001933694578,0,-1.337878106438773,1.4178621875728399,0.5500847219983742,-0.25995050836852523,0
